timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533985327.000000,46.705733,8.803167,-79.669306,-5.153252,34.694173,True,False
1533985328.000000,46.705750,8.803033,-89.999945,-8.838330,37.203778,True,True
1533985329.000000,46.705750,8.802883,-89.999951,-9.879467,41.175756,True,True
1533985330.000000,46.705750,8.802750,-100.330597,-9.285529,36.600672,True,True
1533985331.000000,46.705733,8.802617,-101.767724,-6.877340,37.203778,True,True
1533985332.000000,46.705717,8.802500,-120.255255,-8.117190,32.713159,True,True
1533985333.000000,46.705683,8.802417,-131.184562,-8.236923,26.482672,True,True
1533985334.000000,46.705633,8.802333,-134.191659,-8.838341,30.395564,True,True
1533985335.000000,46.705567,8.802233,-157.635320,-11.460944,38.284706,True,True
1533985336.000000,46.705483,8.802183,-167.124350,-13.071325,36.071764,True,True
1533985337.000000,46.705383,8.802150,180.000000,-11.948949,41.062652,True,True
1533985338.000000,46.705300,8.802150,172.190582,-11.324971,33.358478,True,True
1533985339.000000,46.705217,8.802167,161.074364,-12.946796,33.670756,True,True
1533985340.000000,46.705150,8.802200,145.559474,-11.361041,28.211907,True,True
1533985341.000000,46.705100,8.802250,145.559439,-9.463242,24.269129,True,True
1533985342.000000,46.705033,8.802317,151.250629,-5.749874,32.358849,True,False
1533985343.000000,46.704950,8.802383,145.559365,-5.326243,38.048650,True,False
1533985344.000000,46.704883,8.802450,164.660884,0.717304,32.358878,True,False
1533985345.000000,46.704800,8.802483,164.660862,3.820278,34.590699,True,False
1533985346.000000,46.704717,8.802517,152.782355,1.444583,34.590703,True,False
1533985347.000000,46.704650,8.802567,145.559226,-1.138280,30.009571,True,False
1533985348.000000,46.704600,8.802617,131.183992,-2.875075,24.269200,True,False
1533985349.000000,46.704550,8.802700,120.254717,-8.881234,30.395910,True,True
1533985350.000000,46.704517,8.802783,112.618431,-10.408486,26.483099,True,True
1533985351.000000,46.704483,8.802900,112.618419,-8.032787,34.694839,True,True
1533985352.000000,46.704450,8.803017,89.999964,-11.111853,34.694857,True,True
1533985353.000000,46.704450,8.803117,76.339719,-10.968855,27.451165,True,True
1533985354.000000,46.704467,8.803217,64.076610,-11.235621,28.250270,True,True
1533985355.000000,46.704500,8.803317,64.076596,-9.708367,30.522313,True,True
1533985356.000000,46.704533,8.803417,40.603166,-14.403051,30.522298,True,True
1533985357.000000,46.704600,8.803500,34.440727,-11.111847,35.149568,True,True
1533985358.000000,46.704667,8.803567,28.749449,-9.518054,32.358932,True,True
1533985359.000000,46.704750,8.803633,0.000000,-12.815322,38.048696,True,True
